"id","station_ID","Date","TemperatureCAvg","TemperatureCMax","TemperatureCMin","WindkmhDir","WindkmhGust","WindkmhInt"
8108,8567,2015-08-07,19.9,30,11.5,"WNW",36,8.3
8109,8567,2015-08-08,19,28.1,10.6,"N",32.4,10.8
8110,8567,2015-08-08,19,28.1,10.6,"N",32.4,10.8
8111,8558,2015-08-08,22.7,32.4,14.1,"NNW",46.8,14.9
8112,8548,2015-08-08,17.8,25.6,11.2,"NNW",43.2,11.7
8116,8551,2015-08-08,18.3,23.1,10.1,"N",39.6,5
8118,8567,2015-08-08,19,28.1,10.6,"N",32.4,10.8
8120,8570,2015-08-08,24.3,33.5,15.4,"NW",39.6,11.9
8121,8567,2015-08-08,19,28.1,10.6,"N",32.4,10.8
8122,8558,2015-08-08,22.7,32.4,14.1,"NNW",46.8,14.9
8124,8548,2015-08-08,17.8,25.6,11.2,"NNW",43.2,11.7
8125,8551,2015-08-08,18.3,23.1,10.1,"N",39.6,5
8128,8521,2015-08-08,23.3,25.7,21.9,"N",68.4,37.8
8129,8567,2015-08-08,19,28.1,10.6,"N",32.4,10.8
8131,8521,2015-08-08,23.3,25.7,21.9,"N",68.4,37.8
8134,8551,2015-08-08,18.3,23.1,10.1,"N",39.6,5
8135,8551,2015-08-08,18.3,23.1,10.1,"N",39.6,5
8137,8567,2015-08-08,19,28.1,10.6,"N",32.4,10.8
8138,8548,2015-08-08,17.8,25.6,11.2,"NNW",43.2,11.7
8139,8567,2015-08-08,19,28.1,10.6,"N",32.4,10.8
8141,8521,2015-08-08,23.3,25.7,21.9,"N",68.4,37.8
8145,8567,2015-08-08,19,28.1,10.6,"N",32.4,10.8
8146,8567,2015-08-08,19,28.1,10.6,"N",32.4,10.8
8147,8551,2015-08-08,18.3,23.1,10.1,"N",39.6,5
8149,8567,2015-08-08,19,28.1,10.6,"N",32.4,10.8
8150,8567,2015-08-08,19,28.1,10.6,"N",32.4,10.8
8151,8561,2015-08-08,23.1,32.4,15.7,"NW",39.6,18.9
8153,8521,2015-08-08,23.3,25.7,21.9,"N",68.4,37.8
8157,8558,2015-08-08,22.7,32.4,14.1,"NNW",46.8,14.9
8160,8548,2015-08-08,17.8,25.6,11.2,"NNW",43.2,11.7
8162,8570,2015-08-08,24.3,33.5,15.4,"NW",39.6,11.9
8163,8548,2015-08-08,17.8,25.6,11.2,"NNW",43.2,11.7
8165,8567,2015-08-08,19,28.1,10.6,"N",32.4,10.8
8166,8548,2015-08-08,17.8,25.6,11.2,"NNW",43.2,11.7
8167,8567,2015-08-08,19,28.1,10.6,"N",32.4,10.8
8168,8548,2015-08-08,17.8,25.6,11.2,"NNW",43.2,11.7
8171,8548,2015-08-08,17.8,25.6,11.2,"NNW",43.2,11.7
8172,8558,2015-08-08,22.7,32.4,14.1,"NNW",46.8,14.9
8173,8521,2015-08-08,23.3,25.7,21.9,"N",68.4,37.8
8174,8548,2015-08-08,17.8,25.6,11.2,"NNW",43.2,11.7
8175,8548,2015-08-08,17.8,25.6,11.2,"NNW",43.2,11.7
8176,8537,2015-08-08,NA,NA,NA,"NNW",39.6,27.6
8178,8558,2015-08-08,22.7,32.4,14.1,"NNW",46.8,14.9
8180,8567,2015-08-08,19,28.1,10.6,"N",32.4,10.8
8182,8570,2015-08-08,24.3,33.5,15.4,"NW",39.6,11.9
8185,8548,2015-08-08,17.8,25.6,11.2,"NNW",43.2,11.7
8189,8558,2015-08-08,22.7,32.4,14.1,"NNW",46.8,14.9
8190,8541,2015-08-08,19.8,25.3,14.8,NA,NA,NA
8191,8541,2015-08-08,19.8,25.3,14.8,NA,NA,NA
8193,8521,2015-08-08,23.3,25.7,21.9,"N",68.4,37.8
8194,8567,2015-08-08,19,28.1,10.6,"N",32.4,10.8
8196,8558,2015-08-08,22.7,32.4,14.1,"NNW",46.8,14.9
8204,8521,2015-08-08,23.3,25.7,21.9,"N",68.4,37.8
8205,8570,2015-08-08,24.3,33.5,15.4,"NW",39.6,11.9
8209,8570,2015-08-08,24.3,33.5,15.4,"NW",39.6,11.9
8213,8551,2015-08-08,18.3,23.1,10.1,"N",39.6,5
8219,8521,2015-08-09,22.5,24.2,21.1,"N",72,32.9
8220,8567,2015-08-09,21.8,31.1,11.1,"N",28.8,9.6
8225,8567,2015-08-09,21.8,31.1,11.1,"N",28.8,9.6
8228,8548,2015-08-09,20.9,29.2,11.4,"N",43.2,9.8
8235,8521,2015-08-09,22.5,24.2,21.1,"N",72,32.9
8237,8548,2015-08-09,20.9,29.2,11.4,"N",43.2,9.8
8241,8567,2015-08-09,21.8,31.1,11.1,"N",28.8,9.6
8243,8521,2015-08-09,22.5,24.2,21.1,"N",72,32.9
8245,8548,2015-08-09,20.9,29.2,11.4,"N",43.2,9.8
8246,8567,2015-08-09,21.8,31.1,11.1,"N",28.8,9.6
8247,8548,2015-08-09,20.9,29.2,11.4,"N",43.2,9.8
8249,8570,2015-08-09,26.8,34.9,18.9,"NNE",36,13.5
8250,8548,2015-08-09,20.9,29.2,11.4,"N",43.2,9.8
8251,8558,2015-08-09,25.2,35.1,14.1,"NNW",25.2,9.5
8253,8567,2015-08-09,21.8,31.1,11.1,"N",28.8,9.6
8254,8567,2015-08-09,21.8,31.1,11.1,"N",28.8,9.6
8255,8521,2015-08-09,22.5,24.2,21.1,"N",72,32.9
8256,8571,2015-08-09,27.6,33,21,"N",NA,13.5
8257,8548,2015-08-09,20.9,29.2,11.4,"N",43.2,9.8
8259,8558,2015-08-09,25.2,35.1,14.1,"NNW",25.2,9.5
8263,8558,2015-08-09,25.2,35.1,14.1,"NNW",25.2,9.5
8265,8570,2015-08-09,26.8,34.9,18.9,"NNE",36,13.5
8269,8567,2015-08-09,21.8,31.1,11.1,"N",28.8,9.6
8271,8548,2015-08-09,20.9,29.2,11.4,"N",43.2,9.8
8272,8521,2015-08-09,22.5,24.2,21.1,"N",72,32.9
8275,8567,2015-08-09,21.8,31.1,11.1,"N",28.8,9.6
8278,8551,2015-08-09,21.7,30.7,10.1,"NNE",32.4,5.9
8280,8548,2015-08-09,20.9,29.2,11.4,"N",43.2,9.8
8282,8548,2015-08-09,20.9,29.2,11.4,"N",43.2,9.8
8283,8567,2015-08-09,21.8,31.1,11.1,"N",28.8,9.6
8286,8548,2015-08-09,20.9,29.2,11.4,"N",43.2,9.8
8288,8558,2015-08-09,25.2,35.1,14.1,"NNW",25.2,9.5
8291,8548,2015-08-09,20.9,29.2,11.4,"N",43.2,9.8
8292,8567,2015-08-09,21.8,31.1,11.1,"N",28.8,9.6
8293,8558,2015-08-09,25.2,35.1,14.1,"NNW",25.2,9.5
8295,8570,2015-08-09,26.8,34.9,18.9,"NNE",36,13.5
8296,8548,2015-08-09,20.9,29.2,11.4,"N",43.2,9.8
8297,8548,2015-08-09,20.9,29.2,11.4,"N",43.2,9.8
8299,8548,2015-08-09,20.9,29.2,11.4,"N",43.2,9.8
8300,8570,2015-08-09,26.8,34.9,18.9,"NNE",36,13.5
8301,8548,2015-08-09,20.9,29.2,11.4,"N",43.2,9.8
8302,8570,2015-08-09,26.8,34.9,18.9,"NNE",36,13.5
8303,8548,2015-08-09,20.9,29.2,11.4,"N",43.2,9.8
8305,8567,2015-08-09,21.8,31.1,11.1,"N",28.8,9.6
8306,8567,2015-08-09,21.8,31.1,11.1,"N",28.8,9.6
8308,8567,2015-08-09,21.8,31.1,11.1,"N",28.8,9.6
8310,8558,2015-08-09,25.2,35.1,14.1,"NNW",25.2,9.5
8312,8548,2015-08-09,20.9,29.2,11.4,"N",43.2,9.8
8313,8567,2015-08-09,21.8,31.1,11.1,"N",28.8,9.6
8314,8567,2015-08-09,21.8,31.1,11.1,"N",28.8,9.6
8315,8548,2015-08-09,20.9,29.2,11.4,"N",43.2,9.8
8316,8570,2015-08-09,26.8,34.9,18.9,"NNE",36,13.5
8317,8567,2015-08-09,21.8,31.1,11.1,"N",28.8,9.6
8319,8567,2015-08-09,21.8,31.1,11.1,"N",28.8,9.6
8321,8570,2015-08-09,26.8,34.9,18.9,"NNE",36,13.5
8323,8521,2015-08-09,22.5,24.2,21.1,"N",72,32.9
8328,8551,2015-08-09,21.7,30.7,10.1,"NNE",32.4,5.9
8331,8521,2015-08-09,22.5,24.2,21.1,"N",72,32.9
8336,8551,2015-08-10,21.3,30.9,13.6,"NNW",28.8,2.3
8337,8558,2015-08-10,27.6,36.6,19.1,"NW",28.8,8.1
8339,8567,2015-08-10,25.1,33.5,14.9,"N",21.6,5.1
8341,8558,2015-08-10,27.6,36.6,19.1,"NW",28.8,8.1
8343,8567,2015-08-10,25.1,33.5,14.9,"N",21.6,5.1
8344,8537,2015-08-10,NA,NA,NA,NA,NA,NA
8346,8570,2015-08-10,29,37.4,19.7,"NNW",36,9.3
8349,8567,2015-08-10,25.1,33.5,14.9,"N",21.6,5.1
8351,8567,2015-08-10,25.1,33.5,14.9,"N",21.6,5.1
8354,8548,2015-08-10,26.3,37.2,16.6,"N",43.2,9
8355,8558,2015-08-10,27.6,36.6,19.1,"NW",28.8,8.1
8358,8548,2015-08-10,26.3,37.2,16.6,"N",43.2,9
8361,8521,2015-08-10,23.3,26.1,21.5,"N",64.8,30.6
8364,8567,2015-08-10,25.1,33.5,14.9,"N",21.6,5.1
8365,8551,2015-08-10,21.3,30.9,13.6,"NNW",28.8,2.3
8366,8561,2015-08-10,27.5,33.8,21.3,"ENE",NA,10.4
8367,8567,2015-08-10,25.1,33.5,14.9,"N",21.6,5.1
8368,8558,2015-08-10,27.6,36.6,19.1,"NW",28.8,8.1
8370,8567,2015-08-10,25.1,33.5,14.9,"N",21.6,5.1
8373,8567,2015-08-10,25.1,33.5,14.9,"N",21.6,5.1
8374,8521,2015-08-10,23.3,26.1,21.5,"N",64.8,30.6
8375,8558,2015-08-10,27.6,36.6,19.1,"NW",28.8,8.1
8377,8567,2015-08-10,25.1,33.5,14.9,"N",21.6,5.1
8379,8548,2015-08-10,26.3,37.2,16.6,"N",43.2,9
8380,8567,2015-08-10,25.1,33.5,14.9,"N",21.6,5.1
8382,8558,2015-08-10,27.6,36.6,19.1,"NW",28.8,8.1
8383,8521,2015-08-10,23.3,26.1,21.5,"N",64.8,30.6
8384,8558,2015-08-10,27.6,36.6,19.1,"NW",28.8,8.1
8385,8548,2015-08-10,26.3,37.2,16.6,"N",43.2,9
8386,8561,2015-08-10,27.5,33.8,21.3,"ENE",NA,10.4
8387,8570,2015-08-10,29,37.4,19.7,"NNW",36,9.3
8388,8567,2015-08-10,25.1,33.5,14.9,"N",21.6,5.1
8389,8567,2015-08-10,25.1,33.5,14.9,"N",21.6,5.1
8390,8551,2015-08-10,21.3,30.9,13.6,"NNW",28.8,2.3
8391,8521,2015-08-10,23.3,26.1,21.5,"N",64.8,30.6
8392,8570,2015-08-10,29,37.4,19.7,"NNW",36,9.3
8393,8567,2015-08-10,25.1,33.5,14.9,"N",21.6,5.1
8395,8570,2015-08-10,29,37.4,19.7,"NNW",36,9.3
8396,8567,2015-08-10,25.1,33.5,14.9,"N",21.6,5.1
8398,8567,2015-08-10,25.1,33.5,14.9,"N",21.6,5.1
8399,8567,2015-08-10,25.1,33.5,14.9,"N",21.6,5.1
8400,8521,2015-08-10,23.3,26.1,21.5,"N",64.8,30.6
8405,8548,2015-08-10,26.3,37.2,16.6,"N",43.2,9
8406,8548,2015-08-10,26.3,37.2,16.6,"N",43.2,9
8411,8570,2015-08-10,29,37.4,19.7,"NNW",36,9.3
8414,8548,2015-08-10,26.3,37.2,16.6,"N",43.2,9
8415,8567,2015-08-10,25.1,33.5,14.9,"N",21.6,5.1
8418,8570,2015-08-10,29,37.4,19.7,"NNW",36,9.3
8421,8521,2015-08-10,23.3,26.1,21.5,"N",64.8,30.6
8422,8551,2015-08-10,21.3,30.9,13.6,"NNW",28.8,2.3
8425,8521,2015-08-10,23.3,26.1,21.5,"N",64.8,30.6
8427,8567,2015-08-10,25.1,33.5,14.9,"N",21.6,5.1
8428,8567,2015-08-10,25.1,33.5,14.9,"N",21.6,5.1
8429,8567,2015-08-10,25.1,33.5,14.9,"N",21.6,5.1
8431,8567,2015-08-10,25.1,33.5,14.9,"N",21.6,5.1
8432,8571,2015-08-10,30,35.7,25.4,"NNW",NA,11.4
8433,8562,2015-08-10,28.2,33.7,23.3,"CAL",NA,0
8438,8548,2015-08-10,26.3,37.2,16.6,"N",43.2,9
8439,8521,2015-08-10,23.3,26.1,21.5,"N",64.8,30.6
8444,8567,2015-08-11,25.1,34.3,16.6,"W",39.6,6.2
8446,8567,2015-08-11,25.1,34.3,16.6,"W",39.6,6.2
8449,8548,2015-08-11,22.2,33.2,15.8,"WNW",32.4,8
8450,8567,2015-08-11,25.1,34.3,16.6,"W",39.6,6.2
8452,8567,2015-08-11,25.1,34.3,16.6,"W",39.6,6.2
8453,8567,2015-08-11,25.1,34.3,16.6,"W",39.6,6.2
8457,8570,2015-08-11,28,37.7,15.2,"W",43.2,10.8
8458,8548,2015-08-11,22.2,33.2,15.8,"WNW",32.4,8
8461,8571,2015-08-11,26.8,37,13.2,"NNW",NA,10.4
8462,8521,2015-08-11,24.1,28.3,21.3,"NE",54,19.4
8471,8558,2015-08-11,26.4,38.1,14.3,"SW",46.8,15.8
8474,8558,2015-08-11,26.4,38.1,14.3,"SW",46.8,15.8
8475,8521,2015-08-11,24.1,28.3,21.3,"NE",54,19.4
8476,8567,2015-08-11,25.1,34.3,16.6,"W",39.6,6.2
8477,8571,2015-08-11,26.8,37,13.2,"NNW",NA,10.4
8478,8567,2015-08-11,25.1,34.3,16.6,"W",39.6,6.2
8479,8548,2015-08-11,22.2,33.2,15.8,"WNW",32.4,8
8482,8548,2015-08-11,22.2,33.2,15.8,"WNW",32.4,8
8485,8521,2015-08-11,24.1,28.3,21.3,"NE",54,19.4
8486,8548,2015-08-11,22.2,33.2,15.8,"WNW",32.4,8
8487,8570,2015-08-11,28,37.7,15.2,"W",43.2,10.8
8488,8567,2015-08-11,25.1,34.3,16.6,"W",39.6,6.2
8489,8548,2015-08-11,22.2,33.2,15.8,"WNW",32.4,8
8491,8521,2015-08-11,24.1,28.3,21.3,"NE",54,19.4
8493,8548,2015-08-11,22.2,33.2,15.8,"WNW",32.4,8
8495,8548,2015-08-11,22.2,33.2,15.8,"WNW",32.4,8
8497,8567,2015-08-11,25.1,34.3,16.6,"W",39.6,6.2
8502,8567,2015-08-11,25.1,34.3,16.6,"W",39.6,6.2
8503,8567,2015-08-11,25.1,34.3,16.6,"W",39.6,6.2
8504,8567,2015-08-11,25.1,34.3,16.6,"W",39.6,6.2
8505,8567,2015-08-11,25.1,34.3,16.6,"W",39.6,6.2
8507,8567,2015-08-11,25.1,34.3,16.6,"W",39.6,6.2
8508,8567,2015-08-11,25.1,34.3,16.6,"W",39.6,6.2
8511,8567,2015-08-11,25.1,34.3,16.6,"W",39.6,6.2
8512,8548,2015-08-11,22.2,33.2,15.8,"WNW",32.4,8
8514,8567,2015-08-11,25.1,34.3,16.6,"W",39.6,6.2
8516,8567,2015-08-12,20.2,31,13.6,"WSW",36,7.4
8517,8521,2015-08-12,23.5,26.1,21.4,"NE",50.4,20.3
8518,8567,2015-08-12,20.2,31,13.6,"WSW",36,7.4
8519,8567,2015-08-12,20.2,31,13.6,"WSW",36,7.4
8520,8570,2015-08-12,22.5,32.6,15,"WSW",36,10.4
8522,8558,2015-08-12,23,32.9,15.9,"NW",32.4,11.7
8528,8561,2015-08-12,22.3,31.1,16.2,"WNW",25.2,14.4
8529,8570,2015-08-12,22.5,32.6,15,"WSW",36,10.4
8530,8575,2015-08-12,23.8,33.6,13.8,"NW",36,6.8
8531,8567,2015-08-12,20.2,31,13.6,"WSW",36,7.4
8532,8567,2015-08-12,20.2,31,13.6,"WSW",36,7.4
8533,8548,2015-08-12,18.7,24.1,16.5,"NW",32.4,7.4
8534,8548,2015-08-12,18.7,24.1,16.5,"NW",32.4,7.4
8535,8558,2015-08-12,23,32.9,15.9,"NW",32.4,11.7
8536,8551,2015-08-12,17.8,20.6,15.2,"N",25.2,1.8
8537,8551,2015-08-12,17.8,20.6,15.2,"N",25.2,1.8
8539,8551,2015-08-12,17.8,20.6,15.2,"N",25.2,1.8
8540,8570,2015-08-12,22.5,32.6,15,"WSW",36,10.4
8543,8548,2015-08-12,18.7,24.1,16.5,"NW",32.4,7.4
8546,8521,2015-08-12,23.5,26.1,21.4,"NE",50.4,20.3
8549,8551,2015-08-12,17.8,20.6,15.2,"N",25.2,1.8
8550,8567,2015-08-12,20.2,31,13.6,"WSW",36,7.4
8557,8521,2015-08-12,23.5,26.1,21.4,"NE",50.4,20.3
8559,8558,2015-08-12,23,32.9,15.9,"NW",32.4,11.7
8560,8567,2015-08-12,20.2,31,13.6,"WSW",36,7.4
8562,8568,2015-08-12,19.3,24.5,15.6,"W",NA,15.9
8563,8567,2015-08-12,20.2,31,13.6,"WSW",36,7.4
8564,8558,2015-08-12,23,32.9,15.9,"NW",32.4,11.7
8565,8567,2015-08-12,20.2,31,13.6,"WSW",36,7.4
8566,8567,2015-08-12,20.2,31,13.6,"WSW",36,7.4
8568,8558,2015-08-12,23,32.9,15.9,"NW",32.4,11.7
8570,8567,2015-08-12,20.2,31,13.6,"WSW",36,7.4
8571,8567,2015-08-12,20.2,31,13.6,"WSW",36,7.4
8572,8558,2015-08-12,23,32.9,15.9,"NW",32.4,11.7
8573,8567,2015-08-12,20.2,31,13.6,"WSW",36,7.4
8578,8571,2015-08-13,18.5,24.9,12.8,"NNW",NA,16.5
8579,8548,2015-08-13,19,24.7,14.9,"W",32.4,8.7
8580,8567,2015-08-13,18.5,26,13.5,"WSW",43.2,9.9
8581,8558,2015-08-13,21.1,28.8,14.2,"NW",39.6,14.9
8582,8558,2015-08-13,21.1,28.8,14.2,"NW",39.6,14.9
8583,8561,2015-08-13,20.7,27.4,14,"NW",36,15.8
8584,8541,2015-08-13,18.7,24.5,15,NA,NA,NA
8585,8548,2015-08-13,19,24.7,14.9,"W",32.4,8.7
8586,8558,2015-08-13,21.1,28.8,14.2,"NW",39.6,14.9
8587,8548,2015-08-13,19,24.7,14.9,"W",32.4,8.7
8589,8521,2015-08-13,23.8,26.3,22.4,"NNE",54,31.5
8590,8558,2015-08-13,21.1,28.8,14.2,"NW",39.6,14.9
8593,8567,2015-08-14,14.3,17.4,9,"WNW",36,9.3
8594,8567,2015-08-14,14.3,17.4,9,"WNW",36,9.3
8595,8558,2015-08-14,19.6,27.7,12.7,"NW",46.8,22.1
8596,8561,2015-08-14,19.7,26.9,12.5,"NW",54,20.3
8597,8558,2015-08-14,19.6,27.7,12.7,"NW",46.8,22.1
8598,8567,2015-08-14,14.3,17.4,9,"WNW",36,9.3
8599,8567,2015-08-14,14.3,17.4,9,"WNW",36,9.3
8600,8567,2015-08-14,14.3,17.4,9,"WNW",36,9.3
8601,8571,2015-08-14,16.6,23.8,11,"N",NA,22.7
8603,8567,2015-08-14,14.3,17.4,9,"WNW",36,9.3
8604,8558,2015-08-14,19.6,27.7,12.7,"NW",46.8,22.1
8605,8571,2015-08-14,16.6,23.8,11,"N",NA,22.7
8606,8548,2015-08-14,16.9,22.5,12.8,"NW",39.6,9.5
8607,8558,2015-08-14,19.6,27.7,12.7,"NW",46.8,22.1
8608,8567,2015-08-14,14.3,17.4,9,"WNW",36,9.3
8609,8521,2015-08-14,23.6,26.7,22,"NNE",86.5,30.6
8610,8571,2015-08-14,16.6,23.8,11,"N",NA,22.7
8611,8548,2015-08-14,16.9,22.5,12.8,"NW",39.6,9.5
8613,8521,2015-08-14,23.6,26.7,22,"NNE",86.5,30.6
8614,8554,2015-08-14,22.6,29.9,17.4,"NW",43.2,18.8
8616,8571,2015-08-14,16.6,23.8,11,"N",NA,22.7
8617,8567,2015-08-14,14.3,17.4,9,"WNW",36,9.3
8618,8548,2015-08-14,16.9,22.5,12.8,"NW",39.6,9.5
8621,8567,2015-08-14,14.3,17.4,9,"WNW",36,9.3
8623,8570,2015-08-14,18.3,24.6,12,"WNW",50.4,18.9
8624,8561,2015-08-14,19.7,26.9,12.5,"NW",54,20.3
8626,8558,2015-08-14,19.6,27.7,12.7,"NW",46.8,22.1
8627,8558,2015-08-14,19.6,27.7,12.7,"NW",46.8,22.1
8628,8567,2015-08-14,14.3,17.4,9,"WNW",36,9.3
8629,8537,2015-08-14,NA,NA,NA,"NNW",NA,21.6
8630,8567,2015-08-14,14.3,17.4,9,"WNW",36,9.3
8631,8561,2015-08-14,19.7,26.9,12.5,"NW",54,20.3
8632,8521,2015-08-14,23.6,26.7,22,"NNE",86.5,30.6
8635,8548,2015-08-15,17.9,24.1,13.5,"NNW",36,8.9
8636,8558,2015-08-15,19.7,27.8,12.7,"NW",46.8,21.6
8637,8567,2015-08-15,15.7,22.4,9.1,"NW",28.8,5.5
8638,8570,2015-08-15,19.2,28,12.2,"WNW",36,10.8
8639,8570,2015-08-15,19.2,28,12.2,"WNW",36,10.8
8640,8567,2015-08-15,15.7,22.4,9.1,"NW",28.8,5.5
8641,8558,2015-08-15,19.7,27.8,12.7,"NW",46.8,21.6
8642,8558,2015-08-15,19.7,27.8,12.7,"NW",46.8,21.6
8643,8567,2015-08-15,15.7,22.4,9.1,"NW",28.8,5.5
8644,8521,2015-08-15,22.8,24.9,21.6,"NNE",50.4,25.2
8645,8558,2015-08-15,19.7,27.8,12.7,"NW",46.8,21.6
8646,8522,2015-08-15,23.4,27.4,20.8,"WNW",36,4.7
8647,8548,2015-08-15,17.9,24.1,13.5,"NNW",36,8.9
8648,8570,2015-08-15,19.2,28,12.2,"WNW",36,10.8
8649,8548,2015-08-15,17.9,24.1,13.5,"NNW",36,8.9
8650,8521,2015-08-15,22.8,24.9,21.6,"NNE",50.4,25.2
8652,8548,2015-08-15,17.9,24.1,13.5,"NNW",36,8.9
8653,8567,2015-08-15,15.7,22.4,9.1,"NW",28.8,5.5
8654,8548,2015-08-15,17.9,24.1,13.5,"NNW",36,8.9
8655,8522,2015-08-15,23.4,27.4,20.8,"WNW",36,4.7
8656,8548,2015-08-15,17.9,24.1,13.5,"NNW",36,8.9
8657,8558,2015-08-15,19.7,27.8,12.7,"NW",46.8,21.6
8658,8548,2015-08-15,17.9,24.1,13.5,"NNW",36,8.9
8659,8570,2015-08-15,19.2,28,12.2,"WNW",36,10.8
8660,8521,2015-08-15,22.8,24.9,21.6,"NNE",50.4,25.2
8662,8567,2015-08-15,15.7,22.4,9.1,"NW",28.8,5.5
8663,8561,2015-08-15,20.1,27.6,12.5,"NW",46.8,20.7
8666,8551,2015-08-15,15.8,21.8,12.5,"N",18,3.6
8667,8548,2015-08-15,17.9,24.1,13.5,"NNW",36,8.9
8668,8567,2015-08-15,15.7,22.4,9.1,"NW",28.8,5.5
8669,8570,2015-08-16,21,29.4,14.3,"WNW",43.2,13.7
8670,8537,2015-08-16,NA,NA,NA,NA,NA,NA
8671,8521,2015-08-16,23.1,26.8,21.6,"N",50.4,17.1
8672,8558,2015-08-16,21.9,29.4,15.9,"WNW",43.2,16.7
8673,8558,2015-08-16,21.9,29.4,15.9,"WNW",43.2,16.7
8674,8548,2015-08-16,18.9,24.6,15.3,"WNW",32.4,6.8
8675,8551,2015-08-16,17.7,21.8,13.9,"N",25.2,3.6
8676,8558,2015-08-16,21.9,29.4,15.9,"WNW",43.2,16.7
8678,8521,2015-08-16,23.1,26.8,21.6,"N",50.4,17.1
8679,8558,2015-08-16,21.9,29.4,15.9,"WNW",43.2,16.7
8680,8567,2015-08-16,18,24,12.6,"NW",28.8,6.9
8681,8571,2015-08-16,19.2,26.7,13.7,"NNW",NA,19.2
8682,8521,2015-08-16,23.1,26.8,21.6,"N",50.4,17.1
8684,8558,2015-08-16,21.9,29.4,15.9,"WNW",43.2,16.7
8685,8537,2015-08-16,NA,NA,NA,NA,NA,NA
8687,8558,2015-08-16,21.9,29.4,15.9,"WNW",43.2,16.7
8688,8521,2015-08-16,23.1,26.8,21.6,"N",50.4,17.1
8689,8548,2015-08-16,18.9,24.6,15.3,"WNW",32.4,6.8
8691,8548,2015-08-16,18.9,24.6,15.3,"WNW",32.4,6.8
8692,8567,2015-08-17,18.2,24.2,14.3,"NW",32.4,6.4
8693,8567,2015-08-17,18.2,24.2,14.3,"NW",32.4,6.4
8694,8551,2015-08-17,18,22.2,16.1,"N",18,3.6
8695,8561,2015-08-17,21.3,26.9,16.4,"WNW",32.4,20.1
8696,8567,2015-08-17,18.2,24.2,14.3,"NW",32.4,6.4
8697,8558,2015-08-17,21.9,28.8,16.8,"WNW",39.6,18
8698,8570,2015-08-17,21.5,30.4,15.4,"WNW",39.6,12.9
8701,8548,2015-08-17,19.8,25.2,16,"NW",28.8,8.7
8702,8548,2015-08-17,19.8,25.2,16,"NW",28.8,8.7
8703,8548,2015-08-17,19.8,25.2,16,"NW",28.8,8.7
8704,8570,2015-08-17,21.5,30.4,15.4,"WNW",39.6,12.9
8705,8521,2015-08-17,23.9,27.8,21.2,"N",50.4,17.1
8706,8521,2015-08-17,23.9,27.8,21.2,"N",50.4,17.1
8707,8561,2015-08-17,21.3,26.9,16.4,"WNW",32.4,20.1
8709,8571,2015-08-17,19.5,25.9,13.8,"NNW",NA,15
8710,8521,2015-08-17,23.9,27.8,21.2,"N",50.4,17.1
8711,8561,2015-08-17,21.3,26.9,16.4,"WNW",32.4,20.1
8714,8567,2015-08-18,19.7,27,14,"W",28.8,7.4
8715,8567,2015-08-18,19.7,27,14,"W",28.8,7.4
8716,8522,2015-08-18,23.6,26.7,22,"W",18,2.7
8717,8571,2015-08-18,20.4,27.8,13.9,"NNW",NA,12.9
8718,8521,2015-08-18,23.5,26.7,21.6,"N",50.4,22.1
8719,8567,2015-08-18,19.7,27,14,"W",28.8,7.4
8720,8548,2015-08-18,18.6,24.3,16,"NNW",32.4,9.2
8721,8558,2015-08-18,21.8,30.7,15.2,"NW",43.2,18.9
8722,8567,2015-08-18,19.7,27,14,"W",28.8,7.4
8724,8521,2015-08-18,23.5,26.7,21.6,"N",50.4,22.1
8725,8558,2015-08-18,21.8,30.7,15.2,"NW",43.2,18.9
8726,8551,2015-08-18,18.2,23.5,13.7,"N",32.4,5
8727,8548,2015-08-18,18.6,24.3,16,"NNW",32.4,9.2
8728,8548,2015-08-18,18.6,24.3,16,"NNW",32.4,9.2
8729,8558,2015-08-18,21.8,30.7,15.2,"NW",43.2,18.9
8730,8521,2015-08-18,23.5,26.7,21.6,"N",50.4,22.1
8731,8548,2015-08-18,18.6,24.3,16,"NNW",32.4,9.2
8734,8567,2015-08-18,19.7,27,14,"W",28.8,7.4
8737,8567,2015-08-18,19.7,27,14,"W",28.8,7.4
8739,8548,2015-08-18,18.6,24.3,16,"NNW",32.4,9.2
8741,8558,2015-08-18,21.8,30.7,15.2,"NW",43.2,18.9
8743,8571,2015-08-18,20.4,27.8,13.9,"NNW",NA,12.9
8745,8570,2015-08-18,22.7,31.2,15.7,"NW",32.4,9.6
8746,8570,2015-08-18,22.7,31.2,15.7,"NW",32.4,9.6
8748,8558,2015-08-18,21.8,30.7,15.2,"NW",43.2,18.9
8749,8551,2015-08-18,18.2,23.5,13.7,"N",32.4,5
8750,8570,2015-08-18,22.7,31.2,15.7,"NW",32.4,9.6
8751,8571,2015-08-18,20.4,27.8,13.9,"NNW",NA,12.9
8752,8570,2015-08-18,22.7,31.2,15.7,"NW",32.4,9.6
8753,8548,2015-08-18,18.6,24.3,16,"NNW",32.4,9.2
8754,8567,2015-08-18,19.7,27,14,"W",28.8,7.4
8755,8521,2015-08-18,23.5,26.7,21.6,"N",50.4,22.1
8756,8548,2015-08-18,18.6,24.3,16,"NNW",32.4,9.2
8757,8567,2015-08-18,19.7,27,14,"W",28.8,7.4
8758,8567,2015-08-18,19.7,27,14,"W",28.8,7.4
