"id","region","district","municipality","parish","lat","lon","origin","alert_date","alert_hour","extinction_date","firstInterv_date","village_area","vegetation_area","farming_area","village_veget_area","total_area","intentional_cause","temp","tempMax","windVelocity","windGust"
10041,"Entre Douro e Minho","Viana do Castelo","Melgaço","Chaviães","42.1613888888889",-8.16222222222222,"agriculture",2015-10-02,15:04:00,2015-10-02,2015-10-02,0,0,1,0,0.1,0,14.1,21.3,0,31.1170682730924
10042,"Entre Douro e Minho","Porto","Penafiel","Bustelo","41.1525",-8.15305555555556,"firepit",2015-10-02,15:19:00,2015-10-02,2015-10-02,0,1,0,1,0.1,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
10043,"Beira Litoral","Aveiro","Vagos","Santo António de Vagos","40.1641666666667",-8.15611111111111,"agriculture",2015-10-02,15:52:00,2015-10-02,2015-10-02,0,0,1,0,0.188,0,18.4,26.9,5.6,25.2
10044,"Beira Interior","Castelo Branco","Castelo Branco","São Vicente da Beira","40.1588888888889",-7.16611111111111,"firepit",2015-10-02,15:58:00,2015-10-02,2015-10-02,1,0,0,1,0.2813,1,20.2,27.6,7.5,21.6
10045,"Entre Douro e Minho","Viana do Castelo","Viana do Castelo","Geraz Lima (Santa Maria)","41.1544444444444",-8.15861111111111,"agriculture",2015-10-02,16:02:00,2015-10-02,2015-10-02,0,0,1,0,0.04,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
10046,"Beira Litoral","Aveiro","Aveiro","Vera Cruz","40.1533333333333",-8.15861111111111,"agriculture",2015-10-02,16:08:00,2015-10-02,2015-10-02,0,0,1,0,0.006,0,18.4,26.9,5.6,25.2
10047,"Beira Litoral","Viseu","Vila Nova de Paiva","Touro","40.1611111111111",-7.15722222222222,"fire",2015-10-02,16:16:00,2015-10-02,2015-10-02,0,1,0,1,3,0,20.2,27.6,7.5,21.6
10048,"Entre Douro e Minho","Porto","Paços de Ferreira","Ferreira","41.1505555555556",-8.15194444444444,"fire",2015-10-02,16:25:00,2015-10-02,2015-10-02,1,0,0,1,29.7,1,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
10049,"Entre Douro e Minho","Porto","Maia","Silva Escura","41.1619444444444",-8.15416666666667,"firepit",2015-10-02,16:33:00,2015-10-02,2015-10-02,0,1,0,1,0.015,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
10050,"Trás-os-Montes","Vila Real","Chaves","Moreiras","41.1505555555556",-7.15833333333333,"firepit",2015-10-02,16:35:00,2015-10-02,2015-10-02,1,0,0,1,0.01,0,16.6,24.6,4.4,25.2
10051,"Trás-os-Montes","Guarda","Vila Nova De Foz Côa","Freixo de Numão","41.1533333333333",-7.16222222222222,"fire",2015-10-02,16:37:00,2015-10-02,2015-10-02,0,1,0,1,2,0,16.6,24.6,4.4,25.2
10052,"Beira Litoral","Aveiro","Mealhada","Ventosa do Bairro","40.1527777777778",-8.16027777777778,"agriculture",2015-10-02,16:53:00,2015-10-02,2015-10-02,0,0,1,0,1.324,0,18.4,26.9,5.6,25.2
10053,"Entre Douro e Minho","Viana do Castelo","Melgaço","São Paio","42.1619444444444",-8.16416666666667,"agric_burn",2015-10-02,17:01:00,2015-10-02,2015-10-02,0,1,0,1,0.2,0,14.1,21.3,0,31.1170682730924
10054,"Alentejo","Évora","Montemor-o-Novo","Santiago do Escoural","38.1636111111111",-8.15861111111111,"agric_burn",2015-10-02,17:06:00,2015-10-02,2015-10-02,0,0,1,0,0.015,0,21.1,28.8,7.7,18
10055,"Entre Douro e Minho","Braga","Celorico de Basto","Agilde","41.1638888888889",-8.15444444444445,"firepit",2015-10-02,17:07:00,2015-10-02,2015-10-02,0.740740740740741,0.259259259259259,0,1,0.27,1,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
10056,"Beira Litoral","Aveiro","Aveiro","Nossa Senhora de Fátima","40.1566666666667",-8.15777777777778,"firepit",2015-10-02,17:10:00,2015-10-02,2015-10-02,0,1,0,1,0.0458,1,18.4,26.9,5.6,25.2
10057,"Alentejo","Beja","Beja","Nossa Senhora das Neves","38.1633333333333",-7.15166666666667,"agriculture",2015-10-02,17:11:00,2015-10-02,2015-10-02,0,0,1,0,2.52,0,21.4126939351199,27.1881523272214,14.3732016925247,41.0200520833333
10058,"Ribatejo e Oeste","Leiria","Alcobaça","Martingança","39.1530555555556",-8.15972222222222,"agriculture",2015-10-02,17:14:00,2015-10-02,2015-10-02,0,0,1,0,3e-04,0,21.6,29.7,6.8,18
10059,"Trás-os-Montes","Bragança","Bragança","Rabal","41.1530555555556",-6.16,"firepit",2015-10-02,17:35:00,2015-10-02,2015-10-02,0,1,0,1,1e-04,0,14.1,21.3,0,30.0984441301273
10060,"Entre Douro e Minho","Porto","Vila do Conde","Ferreiró","41.1658333333333",-8.15416666666667,"firepit",2015-10-02,18:05:00,2015-10-02,2015-10-02,1,0,0,1,0.02,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
10061,"Beira Interior","Guarda","Figueira de Castelo Rodrigo","Vilar de Amargo","40.1625",-6.15527777777778,"fire",2015-10-02,18:14:00,2015-10-02,2015-10-02,0,1,0,1,7.61,0,20.2,27.6,7.5,21.6
10062,"Entre Douro e Minho","Porto","Penafiel","Canelas","41.1530555555556",-8.155,"firepit",2015-10-02,18:26:00,2015-10-02,2015-10-02,0,1,0,1,0.01,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
10063,"Trás-os-Montes","Bragança","Freixo de Espada à Cinta","Freixo de Espada à Cinta","41.1633333333333",-6.15444444444444,"firepit",2015-10-02,18:30:00,2015-10-02,2015-10-02,0,1,0,1,0.73,0,14.1,21.3,0,30.0984441301273
10064,"Trás-os-Montes","Bragança","Torre de Moncorvo","Mós","41.1641666666667",-6.16138888888889,"firepit",2015-10-02,20:14:00,2015-10-02,2015-10-02,0,1,0,1,0.56,0,14.1,21.3,0,30.0984441301273
10065,"Trás-os-Montes","Viseu","Lamego","Magueija","41.1605555555556",-7.16527777777778,"fire",2015-10-02,20:16:00,2015-10-02,2015-10-02,0,1,0,1,9.9,0,16.6,24.6,4.4,25.2
10066,"Beira Interior","Guarda","Figueira de Castelo Rodrigo","Figueira de Castelo Rodrigo","40.1658333333333",-6.16611111111111,"firepit",2015-10-02,20:22:00,2015-10-02,2015-10-02,0,1,0,1,0.29,0,20.2,27.6,7.5,21.6
10067,"Entre Douro e Minho","Viseu","Cinfães","Oliveira","41.1613888888889",-8.16305555555556,"firepit",2015-10-02,20:32:00,2015-10-02,2015-10-02,0,1,0,1,0.15,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
10068,"Beira Interior","Guarda","Figueira de Castelo Rodrigo","Escalhão","40.1661111111111",-6.15666666666667,"agriculture",2015-10-02,22:00:00,2015-10-02,2015-10-02,0,0,1,0,0.8,0,20.2,27.6,7.5,21.6
10069,"Entre Douro e Minho","Viana do Castelo","Arcos de Valdevez","Loureda","41.1608333333333",-8.15,"fire",2015-10-02,22:06:00,2015-10-03,2015-10-02,0,1,0,1,1,1,16.6,24.6,4.4,25.2
10070,"Entre Douro e Minho","Viseu","Cinfães","Travanca","41.1544444444444",-8.15694444444444,"fire",2015-10-03,00:18:00,2015-10-03,2015-10-03,1,0,0,1,1.72,1,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
10071,"Entre Douro e Minho","Aveiro","Arouca","Espiunca","41.1580555555556",-8.15666666666667,"firepit",2015-10-03,01:03:00,2015-10-03,2015-10-03,1,0,0,1,0.4046,1,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
10072,"Entre Douro e Minho","Porto","Amarante","Travanca","41.1655555555556",-8.15027777777778,"firepit",2015-10-03,04:56:00,2015-10-03,2015-10-03,1,0,0,1,0.13,1,14.5,22.2,7.2,32.4
10073,"Ribatejo e Oeste","Santarém","Ourém","Nossa Senhora da Piedade","39.1511111111111",-8.15333333333333,"firepit",2015-10-03,06:44:00,2015-10-03,2015-10-03,0,1,0,1,0.0519,0,20.8,30.1,9,28.8
10074,"Entre Douro e Minho","Viana do Castelo","Viana do Castelo","Castelo do Neiva","41.1591666666667",-8.15472222222222,"firepit",2015-10-03,07:44:00,2015-10-03,2015-10-03,0,1,0,1,0.7,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
10075,"Beira Interior","Guarda","Guarda","São Vicente","40.1622222222222",-7.16527777777778,"agric_burn",2015-10-03,09:12:00,2015-10-03,2015-10-03,0,1,0,1,0.02,0,20.4,28.5,10.2,39.6
10076,"Entre Douro e Minho","Porto","Vila do Conde","Ferreiró","41.1652777777778",-8.15305555555556,"firepit",2015-10-03,09:30:00,2015-10-03,2015-10-03,1,0,0,1,0.005,0,14.5,22.2,7.2,32.4
10077,"Entre Douro e Minho","Viana do Castelo","Arcos de Valdevez","Gavieira","41.1525",-8.15694444444444,"fire",2015-10-03,10:43:00,2015-10-03,2015-10-03,0,1,0,1,3,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
10078,"Beira Interior","Guarda","Gouveia","Vila Cortes da Serra","40.1597222222222",-7.16111111111111,"firepit",2015-10-03,11:36:00,2015-10-03,2015-10-03,0,1,0,1,0.03,1,20.4,28.5,10.2,39.6
10079,"Ribatejo e Oeste","Santarém","Coruche","Erra","39.1608333333333",-8.16527777777778,"firepit",2015-10-03,11:52:00,2015-10-03,2015-10-03,1,0,0,1,0.208,0,20.8,30.1,9,28.8
10080,"Trás-os-Montes","Vila Real","Chaves","Loivos","41.1519444444444",-7.15138888888889,"firepit",2015-10-03,12:08:00,2015-10-03,2015-10-03,0,1,0,1,0.01,0,14.5,22.2,7.2,32.4
10081,"Entre Douro e Minho","Viana do Castelo","Monção","Barbeita","42.1633333333333",-8.15277777777778,"firepit",2015-10-03,12:20:00,2015-10-03,2015-10-03,0.25,0.75,0,1,0.02,0,13.5,18.6,2.3,28.8
10082,"Beira Interior","Guarda","Gouveia","Arcozelo","40.1658333333333",-7.15638888888889,"agric_burn",2015-10-03,12:47:00,2015-10-03,2015-10-03,0,1,0,1,0.001,0,20.4,28.5,10.2,39.6
10083,"Entre Douro e Minho","Aveiro","Oliveira de Azeméis","Pinheiro da Bemposta","40.1527777777778",-8.15222222222222,"agriculture",2015-10-03,13:16:00,2015-10-03,2015-10-03,0,0,1,0,0.001,0,16.8,23.7,5.9,25.2
10084,"Beira Interior","Guarda","Seia","Santiago","40.1655555555556",-7.16027777777778,"firepit",2015-10-03,13:22:00,2015-10-03,2015-10-03,1,0,0,1,0.125,1,20.4,28.5,10.2,39.6
10085,"Ribatejo e Oeste","Santarém","Ourém","Rio de Couros","39.1663888888889",-8.16055555555556,"agriculture",2015-10-03,14:16:00,2015-10-03,2015-10-03,0,0,1,0,0.6986,0,20.8,30.1,9,28.8
10086,"Alentejo","Évora","Évora","Canaviais","38.1525",-7.15805555555556,"agric_burn",2015-10-03,14:33:00,2015-10-03,2015-10-03,0,0,1,0,0.01,0,21.4126939351199,27.1881523272214,14.3732016925247,41.0200520833333
10087,"Alentejo","Beja","Alvito","Alvito","38.1527777777778",-7.15138888888889,"agriculture",2015-10-03,15:00:00,2015-10-03,2015-10-03,0,0,1,0,0.477,0,21.4126939351199,27.1881523272214,14.3732016925247,41.0200520833333
10088,"Alentejo","Beja","Beja","Quintos","37.16",-7.15361111111111,"fire",2015-10-03,15:14:00,2015-10-03,2015-10-03,0,1,0,1,10.74,0,21.9,26,9.6,25.2
10089,"Alentejo","Évora","Montemor-o-Novo","Lavre","38.1508333333333",-8.15583333333333,"agric_burn",2015-10-03,15:30:00,2015-10-03,2015-10-03,0,0,1,0,0.005,0,21,29.2,10.8,28.8
10090,"Entre Douro e Minho","Porto","Lousada","Nespereira","41.1538888888889",-8.16277777777778,"firepit",2015-10-03,15:35:00,2015-10-03,2015-10-03,0,1,0,1,0.02,1,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
10091,"Trás-os-Montes","Vila Real","Vila Real","Campeã","41.1611111111111",-7.15694444444444,"fire",2015-10-03,16:05:00,2015-10-03,2015-10-03,1,0,0,1,2,0,14.5,22.2,7.2,32.4
10092,"Entre Douro e Minho","Braga","Terras de Bouro","Vilar da Veiga","41.1591666666667",-8.16333333333333,"firepit",2015-10-03,16:36:00,2015-10-03,2015-10-03,0,1,0,1,0.005,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
10093,"Beira Interior","Guarda","Pinhel","Vascoveiro","40.1522222222222",-7.15916666666667,"fire",2015-10-03,16:36:00,2015-10-03,2015-10-03,0,1,0,1,8.5,0,20.4,28.5,10.2,39.6
10094,"Entre Douro e Minho","Braga","Vila Nova de Famalicão","Esmeriz","41.1586111111111",-8.16333333333333,"firepit",2015-10-03,18:44:00,2015-10-03,2015-10-03,0,1,0,1,0.05,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
10095,"Beira Litoral","Viseu","Vila Nova de Paiva","Pendilhe","40.1552777777778",-7.16361111111111,"firepit",2015-10-03,19:21:00,2015-10-03,2015-10-03,0,1,0,1,0.02,0,20.4,28.5,10.2,39.6
10096,"Ribatejo e Oeste","Santarém","Salvaterra de Magos","Marinhais","39.1619444444444",-8.155,"agriculture",2015-10-03,19:50:00,2015-10-03,2015-10-03,0,0,1,0,0.005,0,20.8,30.1,9,28.8
10097,"Trás-os-Montes","Viseu","Lamego","Magueija","41.1619444444444",-7.15694444444444,"fire",2015-10-03,20:18:00,2015-10-04,2015-10-03,0,1,0,1,1.5654,0,14.5,22.2,7.2,32.4
10098,"Entre Douro e Minho","Viana do Castelo","Ponte de Lima","Feitosa","41.1572222222222",-8.15416666666667,"fire",2015-10-03,20:38:00,2015-10-03,2015-10-03,0,1,0,1,1,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
10099,"Entre Douro e Minho","Viana do Castelo","Viana do Castelo","Serreleis","41.1502777777778",-8.15916666666667,"agriculture",2015-10-03,21:19:00,2015-10-03,2015-10-03,0,0,1,0,0.01,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
10100,"Entre Douro e Minho","Aveiro","Espinho","Anta","41.1572222222222",-8.15722222222222,"agriculture",2015-10-03,22:14:00,2015-10-03,2015-10-03,0,0,1,0,0.03,0,18.0605009633911,25.6203275529865,7.0720502901354,31.1170682730924
10101,"Ribatejo e Oeste","Leiria","Leiria","Santa Catarina da Serra","39.1577777777778",-8.16527777777778,"firepit",2015-10-03,22:42:00,2015-10-04,2015-10-03,1,0,0,1,0.008,0,20.8,30.1,9,28.8
10102,"Trás-os-Montes","Vila Real","Valpaços","Friões","41.155",-7.16055555555556,"firepit",2015-10-03,23:18:00,2015-10-04,2015-10-03,1,0,0,1,0.5,0,14.5,22.2,7.2,32.4
10103,"Ribatejo e Oeste","Santarém","Benavente","Samora Correia","38.1594444444444",-8.1525,"firepit",2015-10-04,00:04:00,2015-10-04,2015-10-04,0,1,0,1,0.0215,1,20.4,24.6,14.4,28.8
10104,"Alentejo","Portalegre","Ponte de Sor","Montargil","39.1538888888889",-8.15083333333333,"agriculture",2015-10-04,03:42:00,2015-10-04,2015-10-04,0,0,1,0,0.308,0,20.1,25.1,11.7,28.8
10105,"Algarve","Faro","Vila do Bispo","Raposeira","37.1538888888889",-8.15694444444444,"agriculture",2015-10-04,07:00:00,2015-10-04,2015-10-04,0,0,1,0,0.0219,0,20.9,23.6,11.4,32.4
10106,"Ribatejo e Oeste","Lisboa","Alenquer","Ventosa","39.1530555555556",-9.15527777777778,"fire",2015-10-04,12:00:00,2015-10-04,2015-10-04,0.181818181818182,0.818181818181818,0,1,1.1,0,20.172311827957,27.364920071048,15.3323232323232,39.4609442060086
10107,"Alentejo","Évora","Évora","Canaviais","38.1583333333333",-7.15194444444445,"agric_burn",2015-10-04,12:47:00,2015-10-04,2015-10-04,0,0,1,0,0.02,0,21.4126939351199,27.1881523272214,14.3732016925247,41.0200520833333
10108,"Alentejo","Beja","Serpa","Pias","38.1625",-7.15638888888889,"agriculture",2015-10-04,13:48:00,2015-10-04,2015-10-04,0,0,1,0,20.1,0,21.4126939351199,27.1881523272214,14.3732016925247,41.0200520833333
10109,"Ribatejo e Oeste","Santarém","Coruche","Couço","38.1663888888889",-8.16583333333333,"agriculture",2015-10-04,15:27:00,2015-10-04,2015-10-04,0,0,1,0,0.02,0,20.4,24.6,14.4,28.8
10110,"Ribatejo e Oeste","Leiria","Caldas da Rainha","Serra do Bouro","39.1541666666667",-9.15194444444444,"agriculture",2015-10-04,16:08:00,2015-10-04,2015-10-04,0,0,1,0,0.08,0,20.172311827957,27.364920071048,15.3323232323232,39.4609442060086
10111,"Alentejo","Évora","Mora","Mora","38.1638888888889",-8.15083333333333,"agric_burn",2015-10-04,16:15:00,2015-10-04,2015-10-04,0,0,1,0,0.3253,0,20.4,24.6,14.4,28.8
10112,"Alentejo","Portalegre","Ponte de Sor","Longomel","39.1525",-7.16388888888889,"firepit",2015-10-04,16:46:00,2015-10-04,2015-10-04,0,1,0,1,0.0128,0,18.1,22.3,10.2,41.0200520833333
10113,"Ribatejo e Oeste","Santarém","Ourém","Caxarias","39.1533333333333",-8.15472222222222,"agriculture",2015-10-04,19:00:00,2015-10-04,2015-10-04,0,0,1,0,0.0393,0,20.1,25.1,11.7,28.8
10114,"Alentejo","Évora","Estremoz","Veiros","38.1530555555556",-7.15555555555556,"agric_burn",2015-10-04,20:09:00,2015-10-04,2015-10-04,0,0,1,0,2.713,0,21.4126939351199,27.1881523272214,14.3732016925247,41.0200520833333
10115,"Alentejo","Évora","Alandroal","Nossa Senhora da Conceição","38.1594444444444",-7.16638888888889,"agric_burn",2015-10-05,16:17:00,2015-10-05,2015-10-05,0,0,1,0,1.3234,0,21.4126939351199,27.1881523272214,14.3732016925247,41.0200520833333
10116,"Alentejo","Évora","Reguengos de Monsaraz","Reguengos de Monsaraz","38.1569444444444",-7.15527777777778,"agric_burn",2015-10-07,12:33:00,2015-10-07,2015-10-07,0,0,1,0,1.1425,0,21.4126939351199,27.1881523272214,14.3732016925247,41.0200520833333
10117,"Alentejo","Évora","Évora","Canaviais","38.1516666666667",-7.15333333333333,"agric_burn",2015-10-07,13:02:00,2015-10-07,2015-10-07,0,0,1,0,1,0,21.4126939351199,27.1881523272214,14.3732016925247,41.0200520833333
10118,"Ribatejo e Oeste","Santarém","Tomar","Beselga","39.1522222222222",-8.155,"agriculture",2015-10-07,14:00:00,2015-10-07,2015-10-07,0,0,1,0,0.0709,0,16.7,23.4,10.4,36
10119,"Ribatejo e Oeste","Santarém","Entroncamento","Entroncamento","39.1613888888889",-8.15888888888889,"agriculture",2015-10-07,14:04:00,2015-10-07,2015-10-07,0,0,1,0,0.6343,0,16.7,23.4,10.4,36
10120,"Alentejo","Évora","Estremoz","Veiros","38.1608333333333",-0.313194444444444,"agric_burn",2015-10-07,14:27:00,2015-10-07,2015-10-07,0,0,1,0,0.2165,0,14,19.1,3.2,25.2
10121,"Ribatejo e Oeste","Lisboa","Mafra","Malveira","38.1602777777778",-9.16583333333333,"agric_burn",2015-10-07,14:41:00,2015-10-07,2015-10-07,0,0,1,0,0.005,0,17.9,24.4,12,39.4609442060086
10122,"Alentejo","Portalegre","Ponte de Sor","Foros de Arrão","39.1563888888889",-8.16194444444444,"agriculture",2015-10-07,14:59:00,2015-10-07,2015-10-07,0,0,1,0,0.4023,0,16.7,23.4,10.4,36
10123,"Ribatejo e Oeste","Santarém","Salvaterra de Magos","Marinhais","39.1655555555556",-8.15527777777778,"firepit",2015-10-07,14:59:00,2015-10-07,2015-10-07,0,1,0,1,0.7149,0,16.7,23.4,10.4,36
10124,"Alentejo","Beja","Cuba","Cuba","38.1594444444444",-7.16194444444444,"agriculture",2015-10-07,15:34:00,2015-10-07,2015-10-07,0,0,1,0,0.407,0,21.4126939351199,27.1881523272214,14.3732016925247,41.0200520833333
10125,"Ribatejo e Oeste","Santarém","Tomar","Beselga","39.1608333333333",-8.15111111111111,"agriculture",2015-10-07,16:01:00,2015-10-07,2015-10-07,0,0,1,0,0.0596,0,16.7,23.4,10.4,36
10126,"Beira Litoral","Viseu","Penalva do Castelo","Sezures","40.15",-7.15138888888889,"firepit",2015-10-07,17:19:00,2015-10-07,2015-10-07,1,0,0,1,0.4349,0,15.3,21.4,12,32.4
10127,"Ribatejo e Oeste","Santarém","Almeirim","Fazendas de Almeirim","39.16",-8.15083333333333,"agriculture",2015-10-07,17:35:00,2015-10-07,2015-10-07,0,0,1,0,0.11,0,16.7,23.4,10.4,36
10128,"Ribatejo e Oeste","Santarém","Coruche","Fajarda","38.15",-8.15,"agriculture",2015-10-07,19:40:00,2015-10-07,2015-10-07,0,0,1,0,0.045,0,17.9,23.7,14.9,36
10129,"Ribatejo e Oeste","Setúbal","Alcochete","São Francisco","38.1586111111111",-8.16,"firepit",2015-10-08,12:43:00,2015-10-08,2015-10-08,0,1,0,1,0.012,0,15.3,21.8,14,36
10130,"Ribatejo e Oeste","Santarém","Rio Maior","Arruda dos Pisões","39.1666666666667",-8.165,"firepit",2015-10-08,13:52:00,2015-10-08,2015-10-08,0,1,0,1,0.6673,1,15.3,22.2,14.4,32.4
10131,"Ribatejo e Oeste","Leiria","Caldas da Rainha","Santo Onofre","39.165",-9.15805555555556,"firepit",2015-10-08,13:55:00,2015-10-08,2015-10-08,0,1,0,1,0.005,0,17.3,18.7,15.3323232323232,39.4609442060086
10132,"Beira Interior","Guarda","Figueira de Castelo Rodrigo","Algodres","40.1644444444444",-7.16138888888889,"fire",2015-10-08,14:27:00,2015-10-08,2015-10-08,0.0476190476190476,0.595238095238095,0.357142857142857,0.642857142857143,4.2,0,15,21.2,7.2,28.8
10133,"Alentejo","Portalegre","Ponte de Sor","Montargil","39.1616666666667",-8.15,"agriculture",2015-10-08,14:46:00,2015-10-08,2015-10-08,0,0,1,0,0.1382,0,15.3,22.2,14.4,32.4
10134,"Ribatejo e Oeste","Leiria","Óbidos","Olho Marinho","39.1511111111111",-9.16138888888889,"agriculture",2015-10-08,14:58:00,2015-10-08,2015-10-08,0,0,1,0,0.5,0,20.172311827957,27.364920071048,10.8,39.4609442060086
10135,"Alentejo","Beja","Odemira","São Martinho das Amoreiras","37.1630555555556",-8.15972222222222,"firepit",2015-10-08,15:23:00,2015-10-08,2015-10-08,1,0,0,1,0.1108,0,18.5,23.8,14,39.6
10136,"Trás-os-Montes","Vila Real","Valpaços","Santa Maria de Emeres","41.1575",-7.15722222222222,"fire",2015-10-08,15:37:00,2015-10-08,2015-10-08,0,1,0,1,1.24,0,11.4,18.3,3.2,21.6
10137,"Alentejo","Beja","Aljustrel","Rio de Moinhos","37.1644444444444",-8.15277777777778,"agriculture",2015-10-08,18:11:00,2015-10-08,2015-10-08,0,0,1,0,0.0636,0,18.5,23.8,14,39.6
10138,"Trás-os-Montes","Bragança","Vila FLor","Vila Flor","41.1619444444444",-7.16083333333333,"firepit",2015-10-09,14:09:00,2015-10-09,2015-10-09,1,0,0,1,0.003,0,14.2,20.5,3.6,18
10139,"Ribatejo e Oeste","Santarém","Benavente","Samora Correia","38.16",-8.16416666666667,"firepit",2015-10-09,14:23:00,2015-10-09,2015-10-09,0,1,0,1,0.1751,0,16.3,24.3,12.2,28.8
10140,"Entre Douro e Minho","Viseu","Resende","Feirão","41.155",-7.15916666666667,"firepit",2015-10-09,14:45:00,2015-10-09,2015-10-09,0,1,0,1,0.29,0,14.2,20.5,3.6,18
10141,"Beira Litoral","Aveiro","Oliveira do Bairro","Oliveira do Bairro","40.1611111111111",-8.15972222222222,"firepit",2015-10-09,14:56:00,2015-10-09,2015-10-09,0,1,0,1,0.03,0,14.4,21.6,9.8279843444227,33.9494645247657
10142,"Ribatejo e Oeste","Santarém","Salvaterra de Magos","Marinhais","39.1588888888889",-8.16638888888889,"agriculture",2015-10-09,15:02:00,2015-10-09,2015-10-09,0,0,1,0,2.0764,0,16.6,25,7.2,21.6
10143,"Ribatejo e Oeste","Santarém","Ourém","Urqueira","39.1616666666667",-0.356944444444444,"agriculture",2015-10-09,15:55:00,2015-10-09,2015-10-09,0,0,1,0,0.2497,0,13.1,19,4.1,25.2
10144,"Alentejo","Évora","Estremoz","Santa Vitória do Ameixial","38.1608333333333",-7.15138888888889,"agric_burn",2015-10-09,16:06:00,2015-10-09,2015-10-09,0,0,1,0,0.0712,0,21.4126939351199,27.1881523272214,14.3732016925247,41.0200520833333
10145,"Alentejo","Évora","Arraiolos","Igrejinha","38.1508333333333",-7.15222222222222,"agric_burn",2015-10-09,16:21:00,2015-10-09,2015-10-09,0,0,1,0,29.805,0,21.4126939351199,27.1881523272214,14.3732016925247,41.0200520833333
10146,"Ribatejo e Oeste","Santarém","Ferreira do Zêzere","Águas Belas","39.1661111111111",-8.16027777777778,"agriculture",2015-10-09,17:24:00,2015-10-09,2015-10-09,0,0,1,0,0.0892,0,16.6,25,7.2,21.6
